order_id,customer_name,product_category,price,quantity,order_date
ORD-051478,Alexandra Wu,Books,114.92,5,2026-06-11
ORD-051479,Joshua Diaz,Electronics,528.61,2,2026-07-04
ORD-051480,Anthony Ramos,Beauty,962.06,3,2026-08-09
ORD-051481,Jennifer Aguirre,Home & Kitchen,355.16,2,2026-09-14
ORD-051482,Andrew Shaw,Home & Kitchen,$833.46,2,2026-08-17
ORD-051483,Samantha Mccoy,Electronics,283.6,3,2026-04-10
ORD-051484,Leslie Parsons,Clothing,473.91,4,2026-03-26
ORD-051485,Emily Stephens,Books,$567.87,2,2026-04-25
ORD-051486,Candice Gamble,Home & Kitchen,654.59,4,2026-03-25
ORD-051487,Larry Barnett,Home & Kitchen,904.8,1,2026-04-27
ORD-051488,Natalie Vazquez,Books,$729.31,3,2026-07-05
ORD-051489,Raymond Chang,Home & Kitchen,$912.81,1,2026-06-17
ORD-051490,Joseph Taylor,Home & Kitchen,$246.73,3,2026-03-29
ORD-051491,  Julia Hopkins  ,Home & Kitchen,$581.74,4,2026-06-11
ORD-051492,Michael Bass,Beauty,329.66,4,2026-07-31
ORD-051493,  Dawn Bishop  ,Beauty,646.89,2,2026-05-25
ORD-051494,Sara Thompson,Beauty,923.83,3,2026-09-03
ORD-051495,Alexander Reed,Books,928.28,3,2026-05-23
ORD-051496,  Mark Gaines  ,Books,774.39,2,2026-06-19
ORD-051497,David Alexander,Beauty,$43.65,1,2026-07-02
ORD-051498,Joshua Miller,Clothing,772.72,1,2026-08-18
ORD-051499,Joseph Williams,Home & Kitchen,513.19,4,2026-05-24
ORD-051500,Richard Velazquez,Books,352.68,3,2026-04-16
ORD-051501,Brenda Rojas,Clothing,767.15,5,2026-04-26
ORD-051502,Michael Burnett,Beauty,30.35,3,2026-06-01
ORD-051503,  Evan Lewis  ,Clothing,853.79,2,2026-04-26
ORD-051504,Stephanie Green,Electronics,939.19,1,2026-04-24
ORD-051505,Billy Cruz,Home & Kitchen,301.64,4,2026-05-05
ORD-051506,James Cohen,Home & Kitchen,$788.0,3,2026-07-10
ORD-051507,Patrick Logan,Electronics,$923.73,-1,2026-09-05
ORD-051508,John Huffman,Home & Kitchen,$496.77,3,2026-05-20
ORD-051509,  Nathan Daniel  ,Electronics,$627.18,1,2026-04-27
ORD-051510,  Willie Mendoza  ,Books,987.24,3,2026-08-13
ORD-051511,Brenda Logan,Home & Kitchen,725.77,1,2026-08-13
ORD-051512,Robert Lucas,Books,$420.64,3,2026-04-19
ORD-051513,Daniel Banks,Clothing,513.63,2,2026-07-09
ORD-051514,  Michelle Jenkins  ,Electronics,$746.47,2,2026-08-23
ORD-051515,  Mr. William Pratt  ,Beauty,$135.53,0,2026-08-09
ORD-051516,Mark Burke,Beauty,766.06,5,2026-07-25
ORD-051517,Laura Berger,Clothing,$385.19,4,2026-06-27
ORD-051518,  Trevor Chavez  ,Books,$617.73,1,2026-04-06
ORD-051519,Ryan Robinson,Books,$768.0,4,2026-03-26
ORD-051520,  Christopher Davis  ,Electronics,$706.2,1,2026-07-26
ORD-000041,Megan Richardson,Books,103.64,2,2026-08-24
ORD-051522,  William Mcknight  ,Beauty,$363.35,2,2026-05-14
ORD-051523,  Mia Villarreal  ,Clothing,456.73,1,2026-08-17
ORD-051524,Elizabeth Evans,Electronics,677.63,5,2026-04-12
ORD-051525,Hayden Lopez,Books,$583.97,3,2026-06-15
ORD-051526,Tina Wright,Beauty,113.78,2,2026-06-16
ORD-051527,Joel Smith,Beauty,$268.32,2,2026-04-28
ORD-051528,Curtis Castillo,Home & Kitchen,705.54,4,2026-09-05
ORD-051529,  Scott Quinn  ,Books,29.93,2,2026-09-11
ORD-051530,  Katherine Henson  ,Clothing,843.85,1,2026-05-19
ORD-051531,  Ryan Bond  ,Home & Kitchen,901.04,3,2026-07-12
ORD-051532,Brandon Owens,Electronics,958.36,2,2026-08-23
ORD-051533,Amy Campbell,Clothing,864.54,1,2026-04-25
ORD-051534,Carrie Weber,Home & Kitchen,637.0,3,2026-07-24
ORD-051535,Corey Estrada,Clothing,635.91,4,2026-06-06
ORD-051536,Traci Hammond,Electronics,$956.98,1,2026-07-28
ORD-051537,  Donald Howell  ,Home & Kitchen,52.61,1,2026-06-26
ORD-051538,Daniel Williams,Books,$336.14,4,2026-08-05
ORD-051539,Matthew Blankenship,Clothing,$946.54,4,2026-05-05
ORD-051540,Donna Douglas,Electronics,254.58,3,2026-05-13
ORD-051541,Melissa Lopez,Home & Kitchen,254.6,2,2026-05-08
ORD-051542,Brandy Wilcox,Home & Kitchen,$434.24,5,2026-06-18
ORD-051543,Julie Williams,Electronics,$981.28,3,2026-04-18
ORD-051544,Patricia Russell,Home & Kitchen,975.56,1,2026-06-12
ORD-051545,Howard Stewart,Beauty,$305.77,4,2026-08-02
ORD-051546,  Mary Sanders  ,Books,$874.72,4,2026-06-01
ORD-051547,  Seth Perez  ,Electronics,$703.86,4,2026-08-23
ORD-051548,Jennifer Torres,Home & Kitchen,387.16,2,2026-07-06
ORD-001490,Ann Lopez,Electronics,155.62,1,2026-04-20
ORD-051550,Jenna Moore,Beauty,749.84,3,2026-08-09
ORD-051551,Paul Brown,Books,858.85,1,2026-08-27
ORD-051552,David Williams,Clothing,186.96,5,2026-04-08
ORD-051553,Tanner Ford,Electronics,$519.12,3,2026-06-04
ORD-051554,Whitney Sanchez,Clothing,11.11,2,2026-04-07
ORD-051555,April Booker,Home & Kitchen,956.98,3,2026-03-27
ORD-051556,  Susan Turner  ,Electronics,$627.25,1,2026-05-26
ORD-051557,  Joseph Hubbard  ,Beauty,$210.69,3,2026-04-30
ORD-051558,Jane Mooney,Beauty,$921.53,3,2026-06-03
ORD-051559,Charles Brown,Clothing,905.12,1,2026-03-23
ORD-051560,Clayton Cohen,Beauty,402.1,1,2026-03-29
ORD-051561,Sarah Evans,Electronics,$321.27,4,2026-08-19
ORD-051562,Michael Kent,Home & Kitchen,$979.37,3,2026-05-08
ORD-051563,Angela Robertson,Clothing,215.03,2,2026-07-30
ORD-051564,Tracey Hernandez,Books,$727.66,3,2026-05-12
ORD-051565,Kristina Valdez,Home & Kitchen,784.96,1,2026-06-08
ORD-051566,Helen Fernandez,Clothing,953.6,4,2026-06-09
ORD-051567,Kelly Boyd,Home & Kitchen,$677.16,1,2026-04-07
ORD-051568,Ashley Ball,Books,$571.07,1,2026-06-23
ORD-051569,  Cindy Norton  ,Books,381.65,5,2026-09-04
ORD-051570,  Melissa Patel  ,Electronics,264.82,4,2026-07-12
ORD-051571,James Harper,Home & Kitchen,653.57,5,2026-04-27
ORD-051572,Jennifer Pittman,Clothing,$724.75,3,2026-05-17
ORD-051573,Michael Stevens,Electronics,179.82,1,2026-05-13
ORD-051574,Nichole Gray,Beauty,617.09,3,2026-03-28
ORD-051575,Carlos Wright,Home & Kitchen,$998.46,2,2026-07-15
ORD-051576,Michelle Koch,Books,673.73,1,2026-06-29
ORD-051577,Steven Beard,Beauty,100.69,1,2026-08-25
ORD-051578,Wendy Harmon MD,Beauty,$170.79,4,2026-06-08
ORD-051579,Brooke Warner,Home & Kitchen,$899.82,4,2026-07-31
ORD-051580,Angela Weaver,Electronics,732.96,1,2026-07-31
ORD-051581,Ashley Olson,Electronics,$78.52,4,2026-07-16
ORD-051582,Sarah Adams,Books,307.54,4,2026-07-05
ORD-051583,Jacqueline Curry,Electronics,181.73,3,2026-08-03
ORD-051584,Tony Moreno,Clothing,403.64,1,2026-05-25
ORD-000615,George Bruce,Clothing,644.09,4,2026-08-15
ORD-051586,Alexis Anderson,Home & Kitchen,304.33,5,2026-08-23
ORD-051587,Amber Roberts,Beauty,$800.39,1,2026-04-27
ORD-051588,Anthony Phillips,Books,132.2,1,2026-06-27
ORD-051589,Calvin Mitchell,Beauty,$382.11,5,2026-08-21
ORD-051590,Tony Lewis,Books,907.56,-1,2026-04-01
ORD-051591,Craig Hernandez,Books,222.15,4,2026-09-15
ORD-051592,  Stacy Warren  ,Electronics,$679.13,1,2026-03-30
ORD-051593,Sean Richardson,Beauty,258.89,5,2026-06-13
ORD-051594,Shari Davis,Clothing,$889.62,1,2026-08-24
ORD-051595,  Laura Taylor  ,Electronics,736.72,4,2026-07-20
ORD-051596,Eileen Sullivan,Clothing,108.08,2,2026-08-11
ORD-051597,Andrea Taylor,Beauty,399.28,2,2026-05-02
ORD-000654,Robert Taylor,Clothing,793.26,1,2026-05-01
ORD-051599,Thomas Webb,Home & Kitchen,516.05,5,2026-05-13
ORD-051600,Steven Buckley,Home & Kitchen,840.45,3,2026-07-15
ORD-051601,Stephen Wong,Electronics,309.79,5,2026-04-18
ORD-051602,Pamela Adams,Electronics,$677.45,2,2026-09-09
ORD-051603,Matthew Miller,Beauty,277.68,1,2026-04-09
ORD-051604,Anthony Mckinney,Clothing,13.66,4,2026-05-03
ORD-051605,Dawn Richards,Electronics,317.59,2,2026-05-24
ORD-051606,Daisy Garrison,Books,650.53,5,2026-05-26
ORD-051607,Maria Gomez,Books,$349.82,1,2026-04-24
ORD-051608,Rebecca Gutierrez,Clothing,$881.65,4,2026-05-31
ORD-051609,Shelby Velez,Electronics,332.28,4,2026-04-20
ORD-051610,Walter Crawford,Beauty,277.72,4,2026-07-07
ORD-051611,Gail Jones,Beauty,290.87,3,2026-06-30
ORD-051612,Julie Moore,Books,276.07,4,2026-07-12
ORD-051613,Matthew Carey,Home & Kitchen,340.23,4,2026-07-21
ORD-051614,Jennifer Taylor,Electronics,116.5,3,2026-07-04
ORD-051615,Gregory Roman,Books,590.7,5,2026-05-24
ORD-051616,  Hailey Brown MD  ,Home & Kitchen,$313.68,2,2026-05-05
ORD-051617,Michael Parker,Books,147.48,1,2026-08-14
ORD-051618,Gary Garrett PhD,Books,395.66,3,2026-04-25
ORD-051619,  Frank Schneider  ,Clothing,442.68,2,2026-04-12
ORD-000811,Lisa Adams,Clothing,500.83,2,2026-04-10
ORD-051621,Lorraine Norman,Beauty,761.59,1,2026-07-27
ORD-051622,Misty Vasquez,Electronics,327.7,5,2026-05-30
ORD-051623,  Nathaniel Ross  ,Electronics,276.09,4,2026-07-31
ORD-051624,Brian Parker,Home & Kitchen,$823.48,2,2026-05-27
ORD-001218,Eileen Cooper,Electronics,$200.2,4,2026-06-15
ORD-051626,  Diamond Moore  ,Clothing,347.05,1,2026-04-18
ORD-051627,Sharon Garcia,Books,$860.64,0,2026-08-11
ORD-051628,Mary Massey MD,Clothing,$414.96,1,2026-09-08
ORD-051629,Daniel Smith,Electronics,904.28,2,2026-09-04
ORD-051630,Sarah Alvarez,Clothing,64.68,4,2026-05-31
ORD-051631,Jennifer Morgan,Home & Kitchen,653.59,1,2026-07-21
ORD-051632,Danielle Mitchell,Electronics,$357.34,4,2026-04-23
ORD-051633,Timothy Mason,Books,$429.17,4,2026-08-09
ORD-051634,Marcus Sellers,Home & Kitchen,$204.62,3,2026-06-29
ORD-051635,Jeremy Phillips,Beauty,515.63,3,2026-08-23
ORD-051636,Robert Snow,Clothing,164.6,1,2026-04-26
ORD-051637,  Jordan Jones  ,Electronics,$133.13,4,2026-06-05
ORD-051638,Kimberly Myers,Clothing,299.71,5,2026-07-07
ORD-051639,Brianna King,Beauty,$523.83,4,2026-07-31
ORD-051640,Michael Peck,Home & Kitchen,625.42,3,2026-06-13
ORD-051641,  Lucas Shaw  ,Clothing,369.16,5,2026-08-14
ORD-051642,James Sanchez,Home & Kitchen,$655.53,4,2026-05-25
ORD-051643,Nina Orozco,Home & Kitchen,204.64,4,2026-04-13
ORD-051644,James Woods,Electronics,$976.33,1,2026-05-03
ORD-051645,  Sabrina Brown  ,Clothing,$323.43,4,2026-03-20
ORD-051646,Amanda Richard,Home & Kitchen,17.1,5,2026-08-29
ORD-051647,Joshua Crawford,Clothing,27.18,5,2026-08-27
ORD-051648,Deborah Simpson,Home & Kitchen,420.89,5,2026-06-20
ORD-051649,Andrew Mcguire,Beauty,543.55,4,2026-05-14
ORD-051650,  Kristen Weaver  ,Books,302.59,4,2026-09-01
ORD-051651,Kenneth Gonzalez,Clothing,800.74,5,2026-07-28
ORD-051652,Shannon Mathis,Beauty,165.49,4,2026-08-25
ORD-051653,  Jennifer Reyes  ,Electronics,943.47,1,2026-04-07
ORD-051654,Daniel Davis,Beauty,$588.93,3,2026-07-24
ORD-000832,Teresa Rodriguez,Home & Kitchen,$549.3,3,2026-05-09
ORD-051656,David Bond,Home & Kitchen,312.29,1,2026-08-13
ORD-051657,Valerie Ortiz,Beauty,846.88,5,2026-03-22
ORD-051658,Patrick Daniels,Beauty,885.58,2,2026-05-21
ORD-051659,Lisa Jordan,Electronics,943.77,5,2026-04-04
ORD-051660,Maria Duke,Electronics,135.29,3,2026-08-30
ORD-051661,William Rodgers,Beauty,353.43,2,2026-04-29
ORD-051662,Dana Campbell,Books,391.77,2,2026-04-06
ORD-051663,Mrs. Kristin Hill,Beauty,931.52,0,2026-04-30
ORD-051664,  John Robinson  ,Home & Kitchen,356.25,5,2026-08-17
ORD-051665,Charles Barnes,Books,32.82,2,2026-05-14
ORD-051666,Christina Castillo,Beauty,258.48,5,2026-09-01
ORD-051667,Brandon Vargas,Books,610.89,5,2026-03-21
ORD-051668,David Rasmussen,Electronics,$116.23,5,2026-06-26
ORD-051669,Pamela Montes,Beauty,840.51,4,2026-06-04
ORD-051670,Randall Rivas,Clothing,$750.82,4,2026-03-30
ORD-051671,Monica Johnson,Books,400.63,2,2026-04-24
ORD-051672,Lori Barnett,Beauty,943.18,3,2026-08-03
ORD-051673,Cynthia Hughes,Home & Kitchen,$274.98,2,2026-07-15
ORD-051674,Taylor Reynolds,Books,$521.37,3,2026-05-07
ORD-051675,Robert Lane,Beauty,274.54,2,2026-05-19
ORD-051676,Brian Rodriguez,Books,99.47,3,2026-09-06
ORD-051677,Amber King,Beauty,$179.43,4,2026-06-12
ORD-051678,Brandon Lee,Home & Kitchen,159.12,3,2026-05-16
ORD-051679,Jessica Spence,Books,571.26,3,2026-05-04
ORD-051680,  Erica Buchanan  ,Home & Kitchen,811.94,4,2026-08-19
ORD-051681,Larry Mitchell,Books,$660.03,-1,2026-08-12
ORD-051682,  Mark Walker  ,Clothing,173.69,5,2026-06-28
ORD-051683,Douglas Turner,Electronics,439.15,3,2026-05-12
ORD-051684,Duane Stanton,Books,$426.14,5,2026-05-14
ORD-051685,Cindy Young,Home & Kitchen,$854.61,2,2026-05-13
ORD-051686,Nicholas Hickman,Electronics,561.04,2,2026-08-20
ORD-051687,Hunter George,Books,$83.26,2,2026-05-18
ORD-001650,  Emily Cantu  ,Home & Kitchen,$272.49,3,2026-08-13
ORD-051689,Thomas Johnson,Books,674.48,1,2026-07-27
ORD-051690,Jesus James,Clothing,655.52,3,2026-05-27
ORD-051691,Justin Chambers,Home & Kitchen,959.17,3,2026-09-14
ORD-051692,Jessica Anderson,Electronics,$330.51,4,2026-03-23
ORD-051693,Amanda Moore,Beauty,904.16,1,2026-04-07
ORD-051694,Joyce Sherman,Clothing,160.98,4,2026-08-04
ORD-051695,Jennifer Tanner,Home & Kitchen,279.01,3,2026-05-18
ORD-051696,Scott Washington,Home & Kitchen,$297.51,5,2026-07-09
ORD-051697,Jacqueline Lewis,Electronics,921.99,1,2026-07-22
ORD-051698,Jesus Petersen,Electronics,492.77,5,2026-08-20
ORD-051699,  Erika Sullivan  ,Clothing,923.84,3,2026-04-26
ORD-051700,Jesus Wilson,Books,362.07,1,2026-05-23
ORD-051701,Stephanie Martinez,Books,537.38,4,2026-07-05
ORD-051702,Veronica Hart,Books,284.76,5,2026-07-16
ORD-051703,Tammy Reed,Electronics,500.64,2,2026-04-01
ORD-051704,Jeffrey Martin,Books,817.26,3,2026-05-14
ORD-051705,Lynn Vega,Electronics,$950.19,3,2026-06-27
ORD-051706,  Michelle Hodges  ,Home & Kitchen,400.14,1,2026-07-20
ORD-051707,Garrett Boyd,Electronics,578.04,5,2026-05-14
ORD-051708,Tammy Joseph,Books,$30.44,1,2026-09-10
ORD-051709,  Melanie Stone  ,Beauty,350.22,4,2026-09-02
ORD-051710,Brian Young,Beauty,123.21,4,2026-04-23
ORD-051711,Nicole Gonzales,Electronics,450.17,2,2026-05-07
ORD-051712,Jacob Robertson,Electronics,293.91,4,2026-05-15
ORD-051713,Amber Reyes,Electronics,267.7,2,2026-04-23
ORD-051714,Jose Morales,Books,624.31,3,2026-04-10
ORD-051715,  Gregory Ortiz  ,Electronics,884.15,4,2026-07-15
ORD-051716,  Eric Burton  ,Clothing,983.1,5,2026-06-08
ORD-051717,Scott Mcneil,Beauty,54.3,5,2026-09-07
ORD-051718,Nicholas Scott,Books,959.21,3,2026-08-25
ORD-051719,Adam Harris,Electronics,851.92,4,2026-08-15
ORD-051720,Timothy Mccoy,Books,72.68,4,2026-04-17
ORD-051721,James Bailey,Beauty,$532.43,3,2026-04-19
ORD-051722,Sean Odonnell,Home & Kitchen,980.81,2,2026-05-17
ORD-051723,Brandon Mueller,Books,$29.88,1,2026-03-20
ORD-051724,Theresa Thompson,Books,538.72,3,2026-06-10
ORD-051725,  Max Edwards  ,Books,134.33,1,2026-07-18
ORD-051726,John Roberts,Books,555.3,4,2026-05-11
ORD-051727,Erica Reed,Clothing,$123.01,2,2026-09-09
ORD-051728,Mike Hall,Electronics,$138.47,1,2026-06-29
ORD-051729,  Jesse Harding  ,Beauty,23.44,-1,2026-08-16
ORD-051730,Joseph Hughes,Electronics,708.91,4,2026-08-15
ORD-051731,Brandon Finley,Clothing,583.8,5,2026-08-02
ORD-051732,Joshua Brewer,Beauty,692.58,5,2026-06-08
ORD-001627,Alisha Lyons,Beauty,$521.69,2,2026-07-31
ORD-051734,Jacqueline Wagner,Electronics,837.64,2,2026-08-23
ORD-051735,Diane Hester,Electronics,$635.29,3,2026-04-14
ORD-051736,  Ernest Hill  ,Books,$296.07,1,2026-03-21
ORD-051737,Emily Gonzalez,Books,87.29,2,2026-03-22
ORD-051738,  Carolyn Schroeder PhD  ,Home & Kitchen,$515.13,2,2026-07-25
ORD-051739,Casey Whitney,Beauty,866.27,4,2026-08-01
ORD-051740,Tracy Johnson,Beauty,$170.51,1,2026-07-15
ORD-051741,Rita Smith,Books,955.99,5,2026-04-30
ORD-051742,Stephen Hampton,Home & Kitchen,$825.27,2,2026-06-21
ORD-051743,  Mary Chung  ,Home & Kitchen,$476.14,2,2026-06-19
ORD-051744,Patrick Moore,Books,463.5,5,2026-08-28
ORD-051745,John Valencia,Electronics,601.52,3,2026-07-18
ORD-051746,Daniel Sullivan,Clothing,$756.26,4,2026-03-27
ORD-051747,Lauren Chen,Books,985.22,4,2026-09-01
ORD-051748,Cindy Owens,Beauty,317.41,4,2026-04-12
ORD-051749,Brenda Williams,Electronics,79.28,2,2026-06-20
ORD-051750,Collin Norman,Home & Kitchen,32.33,1,2026-08-11
ORD-051751,Gerald West,Home & Kitchen,582.11,5,2026-04-17
ORD-051752,Lisa Davis,Clothing,238.41,1,2026-07-20
ORD-051753,Barbara Johnston,Books,201.34,3,2026-08-27
ORD-051754,Samantha Walker,Beauty,$649.82,1,2026-04-05
ORD-051755,Rebekah Good,Books,358.69,1,2026-08-15
ORD-051756,Ashley Bennett,Beauty,$840.35,3,2026-04-06
ORD-051757,Andrea Garrett,Electronics,593.44,3,2026-05-16
ORD-051758,Julie Clark,Home & Kitchen,996.22,4,2026-04-07
ORD-051759,Daniel Phillips,Electronics,483.91,1,2026-09-09
ORD-051760,  Michael Rice  ,Books,200.94,2,2026-05-28
ORD-051761,Chad Watson,Electronics,$221.96,1,2026-07-31
ORD-051762,Nicholas Edwards,Electronics,$781.89,2,2026-04-17
ORD-051763,Todd Powers,Books,$204.07,2,2026-07-02
ORD-051764,Emily Phillips,Electronics,$421.68,1,2026-05-06
ORD-051765,Gary Clark,Electronics,$612.75,3,2026-08-17
ORD-051766,Cody Roth,Home & Kitchen,797.64,3,2026-07-17
ORD-051767,Angelica Webb,Clothing,607.8,3,2026-05-29
ORD-051768,Yvonne Watson,Books,476.05,2,2026-03-31
ORD-051769,Brian Snyder,Electronics,465.32,3,2026-06-12
ORD-051770,Judith Padilla,Beauty,475.79,2,2026-08-31
ORD-051771,Susan Clark,Books,294.91,3,2026-04-04
ORD-051772,Christina Rose,Clothing,656.12,1,2026-08-21
ORD-051773,Shawn Thomas,Clothing,$978.3,1,2026-03-21
ORD-001776,Brittany Smith,Clothing,$991.07,1,2026-03-21
ORD-051775,  Jeffrey Nguyen  ,Electronics,570.14,3,2026-09-09
ORD-051776,Bradley Greer,Books,$850.43,2,2026-04-07
ORD-051777,Veronica Hendricks,Electronics,889.56,4,2026-05-10
ORD-051778,Dillon Carpenter,Beauty,$163.6,1,2026-04-19
ORD-051779,  Erika Collins  ,Books,211.24,5,2026-07-22
ORD-051780,  Dillon Martin  ,Books,143.0,1,2026-09-09
ORD-051781,Alejandra Johnson,Beauty,203.64,3,2026-07-12
ORD-051782,Adam Campbell,Books,181.92,1,2026-08-18
ORD-051783,David Mason,Electronics,433.99,2,2026-05-24
ORD-051784,Keith Perry,Home & Kitchen,556.11,3,2026-04-29
ORD-051785,  Michael Bell  ,Home & Kitchen,$520.72,4,2026-07-21
ORD-051786,Taylor Harris,Clothing,$704.03,3,2026-04-16
ORD-051787,  Veronica Oliver  ,Beauty,933.86,3,2026-06-04
ORD-051788,Lori Davis,Clothing,$589.13,3,2026-05-23
ORD-051789,Mark Rodriguez,Electronics,458.64,4,2026-08-05
ORD-051790,Christian Campbell,Books,$196.67,2,2026-08-25
ORD-051791,Carol Archer,Electronics,678.23,1,2026-08-22
ORD-051792,  Lori Vasquez  ,Beauty,382.02,0,2026-05-12
ORD-051793,Sarah Hamilton,Books,$649.37,5,2026-03-23
ORD-051794,Amanda Nichols,Home & Kitchen,351.67,5,2026-07-30
ORD-051795,Katie Obrien,Books,402.81,4,2026-05-07
ORD-051796,Tammy Brooks,Home & Kitchen,$315.2,2,2026-08-03
ORD-051797,Sarah Miller,Beauty,38.94,1,2026-06-27
ORD-051798,Craig Davis,Books,877.56,4,2026-05-06
ORD-051799,John Ward,Clothing,546.36,2,2026-05-14
ORD-051800,  David Clark  ,Beauty,153.76,3,2026-04-16
ORD-051801,Suzanne Barnes,Books,786.8,3,2026-07-01
ORD-051802,Patricia Deleon,Home & Kitchen,715.86,2,2026-08-20
ORD-051803,  Shirley Sanders  ,Beauty,$642.85,5,2026-08-25
ORD-051804,Suzanne Brown,Clothing,$592.44,5,2026-05-31
ORD-051805,Kimberly Patterson,Beauty,828.98,4,2026-06-18
ORD-000286,  Donna Lee  ,Electronics,$888.3,2,2026-06-17
ORD-051807,Jordan Smith,Books,$936.69,3,2026-05-06
ORD-051808,James Alvarado,Books,104.43,3,2026-08-22
ORD-051809,  Erin Brooks DVM  ,Clothing,$97.43,3,2026-05-16
ORD-051810,Amanda Long,Books,$848.15,2,2026-06-14
ORD-051811,  Linda Hernandez  ,Beauty,876.27,2,2026-07-05
ORD-051812,Joseph Alexander,Home & Kitchen,86.34,5,2026-07-22
ORD-051813,Adriana Diaz,Clothing,$302.12,4,2026-04-18
ORD-051814,Anthony Munoz,Electronics,451.93,2,2026-06-19
ORD-051815,Kerri Hall,Electronics,982.5,4,2026-05-22
ORD-051816,Travis Lawson,Beauty,923.93,2,2026-08-21
ORD-051817,Adriana Johnson,Electronics,22.52,3,2026-03-27
ORD-051818,Austin Garcia,Home & Kitchen,659.27,3,2026-05-16
ORD-051819,Lori Turner,Beauty,668.18,2,2026-08-27
ORD-051820,Jonathan Mcclain,Beauty,446.1,0,2026-05-05
ORD-051821,Michael Fisher,Beauty,$117.13,1,2026-06-10
ORD-051822,Christopher Barnes,Books,332.91,5,2026-06-18
ORD-051823,Sara Morales,Clothing,686.15,1,2026-04-18
ORD-051824,Claire Chambers,Electronics,$836.46,4,2026-08-24
ORD-051825,Sheila Blankenship,Electronics,78.45,2,2026-06-12
ORD-051826,Deborah White,Electronics,182.51,3,2026-05-23
ORD-051827,  Susan Martinez  ,Home & Kitchen,528.27,5,2026-04-06
ORD-051828,Kaitlyn Owen,Clothing,$44.21,2,2026-06-14
ORD-051829,  William Buck  ,Clothing,897.85,5,2026-06-22
ORD-051830,  Jason Burton  ,Clothing,394.43,3,2026-07-07
ORD-051831,Sarah Schwartz,Electronics,$606.56,4,2026-09-10
ORD-051832,Joseph Adams,Electronics,385.29,4,2026-04-01
ORD-051833,Charles Franco,Home & Kitchen,914.34,3,2026-07-26
ORD-051834,Denise Crane,Electronics,$429.13,3,2026-08-27
ORD-051835,Patricia Franklin,Books,$647.21,4,2026-05-09
ORD-051836,  Mary Cooley  ,Home & Kitchen,112.81,1,2026-05-05
ORD-051837,  Thomas Vargas  ,Electronics,510.45,1,2026-03-27
ORD-051838,  Terri Benitez  ,Books,340.04,1,2026-08-14
ORD-051839,  Steven Wagner  ,Books,$713.66,5,2026-04-10
ORD-051840,  Steven Carpenter  ,Home & Kitchen,242.34,1,2026-06-10
ORD-051841,  Michael Klein  ,Beauty,662.07,4,2026-05-09
ORD-051842,Jackie Mitchell,Home & Kitchen,58.33,2,2026-09-07
ORD-051843,Austin Turner,Books,732.99,1,2026-04-15
ORD-051844,Scott Shaffer,Beauty,$501.95,1,2026-07-06
ORD-051845,  Joseph Adams  ,Clothing,737.02,1,2026-06-30
ORD-051846,Amy Chambers,Home & Kitchen,$866.48,0,2026-08-25
ORD-051847,Thomas Wilson,Books,$534.14,1,2026-06-23
ORD-051848,Alexandra Trujillo,Books,831.97,2,2026-05-12
ORD-051849,  Mark Mitchell  ,Electronics,743.56,5,2026-05-03
ORD-001830,Matthew Osborn,Home & Kitchen,714.1,3,2026-05-03
ORD-051851,Richard Webster,Beauty,$607.34,4,2026-09-09
ORD-051852,Rachel Dennis,Home & Kitchen,652.35,5,2026-05-01
ORD-051853,Jacob Lopez,Books,298.12,3,2026-08-25
ORD-051854,  Cynthia Young  ,Home & Kitchen,$196.59,1,2026-09-07
ORD-051855,Paul Norris,Books,68.37,1,2026-07-14
ORD-051856,Melissa Vega,Electronics,905.53,3,2026-06-07
ORD-051857,Kristen Smith,Electronics,$679.27,5,2026-05-23
ORD-051858,  Cynthia Brown  ,Beauty,$166.7,3,2026-04-04
ORD-051859,Corey Perez,Books,$474.48,5,2026-08-22
ORD-051860,Jeffrey Wilkerson,Home & Kitchen,$516.65,3,2026-04-06
ORD-051861,  Daniel Blackburn  ,Beauty,$922.28,5,2026-07-06
ORD-051862,  Amanda Becker  ,Home & Kitchen,916.66,3,2026-07-12
ORD-051863,  James Gray  ,Beauty,44.99,3,2026-07-04
ORD-051864,  Nicole Maldonado  ,Clothing,285.7,1,2026-07-08
ORD-051865,Roger Lewis,Beauty,471.84,3,2026-04-05
ORD-051866,Megan Thompson,Electronics,94.24,2,2026-04-20
ORD-051867,Erica Hogan,Clothing,492.35,1,2026-08-30
ORD-051868,  Victoria Brooks  ,Beauty,96.25,1,2026-06-08
ORD-051869,Catherine Bass DVM,Home & Kitchen,649.4,1,2026-08-27
ORD-051870,Lisa Lang,Beauty,$356.05,1,2026-08-30
ORD-051871,Mark Gilbert,Clothing,$700.65,5,2026-06-28
ORD-051872,Angelica Crawford,Books,65.26,3,2026-04-18
ORD-051873,Mariah Smith,Beauty,325.49,3,2026-06-17
ORD-000178,Karen Hood,Books,$723.27,1,2026-08-23
ORD-051875,Jordan Berry,Beauty,100.39,2,2026-04-10
ORD-051876,  David Johnson  ,Clothing,$241.59,5,2026-06-04
ORD-051877,Julie Martin,Clothing,$273.42,3,2026-08-17
ORD-051878,Mary Fuentes,Clothing,$526.59,3,2026-07-03
ORD-051879,  Monica Garcia  ,Home & Kitchen,438.57,1,2026-06-19
ORD-051880,Gabriella Perkins,Electronics,572.02,5,2026-04-13
